****3****
50
3;14;20;
4;11;66;
3;3;96;
1;19;174;
6;11;225;
6;14;151;
1;28;6;
7;39;212;
4;13;6;
7;36;133;
4;22;210;
1;13;44;
5;8;11;
7;24;246;
3;14;273;
5;27;244;
1;12;177;
10;36;184;
1;31;191;
9;6;62;
2;29;146;
1;21;75;
7;38;100;
4;12;66;
10;27;237;
10;6;37;
6;9;40;
1;7;192;
7;2;40;
3;1;125;
36;5;69;
39;3;265;
34;1;234;
3;8;193;
36;9;126;
16;5;123;
16;3;45;
17;5;12;
35;10;57;
13;9;241;
2;7;244;
19;9;47;
2;1;32;
14;7;20;
2;3;49;
33;8;209;
16;6;28;
28;5;252;
32;10;244;
32;3;272;
1;85;98;
2;53;427;
3;14;523;
4;3;54;
5;144;267;
6;11;197;
7;3;225;
8;28;538;
9;12;487;
10;20;232;
11;15;507;
12;19;13;
13;12;65;
14;1;49;
15;1;212;
16;2;229;
17;1;89;
18;3;411;
19;6;40;
20;1;256;
21;12;77;
22;6;417;
23;4;91;
24;2;57;
25;2;195;
26;1;265;
27;1;231;
28;3;215;
29;4;2;
30;1;39;
31;6;183;
32;2;502;
33;3;32;
34;1;12;
35;1;485;
36;5;190;
37;1;262;
38;2;60;
39;4;481;
40;3;209;
41;2;9;
42;1;38;
43;1;260;
44;1;480;
45;1;254;
46;5;220;
47;1;263;
48;2;51;
49;2;252;
50;3;46;
51;1;255;
52;1;505;
53;1;208;
54;1;97;
55;1;1;
****EOF****
