****10****
100
10;30;460;
10;30;510;
10;30;28;
10;30;91;
10;30;28;
10;30;905;
10;30;92;
10;30;400;
10;30;983;
10;30;389;
10;30;379;
10;30;868;
10;30;932;
10;30;259;
10;30;748;
10;30;465;
10;30;66;
10;30;624;
10;30;471;
10;30;380;
10;30;613;
10;30;43;
10;30;391;
10;30;598;
10;30;886;
10;30;80;
10;30;964;
10;30;610;
10;30;551;
10;30;704;
10;30;628;
10;30;136;
10;30;326;
10;30;340;
10;30;669;
10;30;337;
10;30;145;
10;30;183;
10;30;215;
10;30;692;
10;30;228;
10;30;380;
10;30;176;
10;30;720;
10;30;311;
10;30;361;
10;30;727;
10;30;891;
10;30;108;
10;30;474;
30;10;117;
30;10;955;
30;10;15;
30;10;129;
30;10;417;
30;10;355;
30;10;207;
30;10;588;
30;10;763;
30;10;424;
30;10;836;
30;10;175;
30;10;235;
30;10;164;
30;10;865;
30;10;20;
30;10;939;
30;10;403;
30;10;851;
30;10;336;
30;10;722;
30;10;37;
30;10;226;
30;10;144;
30;10;347;
30;10;475;
30;10;769;
30;10;643;
30;10;685;
30;10;444;
30;10;345;
30;10;546;
30;10;604;
30;10;122;
30;10;931;
30;10;405;
30;10;280;
30;10;753;
30;10;845;
30;10;192;
30;10;596;
30;10;640;
30;10;331;
30;10;607;
30;10;41;
30;10;836;
30;10;378;
30;10;757;
30;10;868;
30;10;385;
1;26;18;
2;202;793;
3;6;763;
4;114;125;
5;83;671;
6;154;1410;
7;234;1037;
8;8;359;
9;227;1684;
10;178;381;
11;74;559;
12;68;1274;
13;11;1013;
14;36;1357;
15;29;1947;
16;41;1609;
17;57;1977;
18;11;1665;
19;36;248;
20;33;56;
21;6;343;
22;5;1590;
23;3;1944;
24;14;653;
25;15;636;
26;19;297;
27;5;1569;
28;21;99;
29;2;1653;
30;18;324;
31;2;782;
32;9;772;
33;4;1937;
34;5;1660;
35;8;1;
36;2;90;
37;12;1577;
38;4;368;
39;8;1917;
40;3;245;
41;7;995;
42;2;16;
43;4;1679;
44;1;1595;
45;2;374;
****EOF****
