****7****
50
7;13;156;
4;39;87;
6;3;290;
8;29;39;
3;29;240;
2;6;20;
4;14;176;
5;26;262;
8;18;238;
6;11;104;
1;28;230;
7;17;27;
6;28;110;
6;34;228;
8;16;122;
6;12;175;
7;40;71;
10;13;64;
1;6;239;
6;3;212;
6;14;114;
3;16;256;
1;26;32;
8;1;198;
5;25;154;
27;9;318;
17;5;95;
38;8;83;
6;2;193;
38;3;28;
27;8;197;
15;5;247;
5;8;71;
15;3;270;
22;9;256;
20;3;69;
18;7;241;
1;5;279;
36;9;251;
19;6;141;
9;9;262;
15;10;26;
34;10;95;
22;8;296;
24;6;168;
19;10;43;
35;7;321;
20;5;285;
19;2;1;
8;1;169;
1;82;99;
2;103;212;
3;21;577;
4;34;488;
5;103;371;
6;43;611;
7;3;561;
8;5;332;
9;9;41;
10;3;477;
11;20;528;
12;8;480;
13;8;183;
14;12;344;
15;10;73;
16;1;522;
17;3;84;
18;11;60;
19;5;27;
20;1;566;
21;3;16;
22;5;94;
23;6;2;
24;1;50;
25;8;32;
26;13;357;
27;2;525;
28;5;52;
29;4;573;
30;17;195;
31;14;315;
32;7;554;
33;2;11;
34;1;342;
35;1;51;
36;1;25;
37;10;599;
38;2;329;
39;1;194;
40;5;549;
41;1;1;
42;2;191;
43;1;20;
44;5;337;
45;1;524;
****EOF****
