****2****
50
7;9;176;
6;22;71;
9;31;186;
1;33;27;
1;22;103;
4;7;130;
3;21;312;
5;5;220;
10;7;216;
8;5;161;
1;14;66;
9;35;74;
8;4;225;
4;28;116;
7;5;174;
6;35;113;
8;1;97;
1;14;120;
9;16;5;
6;40;192;
2;39;181;
7;17;164;
3;2;65;
2;27;35;
1;26;318;
20;7;73;
26;10;180;
38;2;74;
13;9;173;
19;1;278;
32;10;225;
28;4;213;
37;10;49;
9;8;214;
30;3;304;
18;6;20;
6;6;188;
29;6;313;
4;2;227;
25;8;193;
12;5;116;
11;3;161;
30;9;6;
15;3;311;
3;9;243;
1;4;34;
29;10;5;
36;5;25;
30;4;73;
19;9;19;
1;143;507;
2;66;21;
3;125;97;
4;16;420;
5;78;253;
6;51;367;
7;68;438;
8;6;356;
9;23;332;
10;6;236;
11;7;227;
12;16;5;
13;1;88;
14;1;506;
15;1;0;
16;3;91;
17;1;94;
18;8;244;
19;1;4;
20;1;331;
21;1;234;
22;2;223;
23;2;362;
24;1;418;
25;2;2;
26;1;436;
27;1;242;
28;1;90;
29;1;243;
30;1;355;
31;1;366;
32;1;222;
33;1;226;
34;1;225;
35;1;365;
36;1;252;
37;1;419;
38;1;437;
39;1;364;
40;1;95;
41;1;87;
42;1;235;
43;1;96;
44;1;1;
45;1;89;
****EOF****
