****7****
50
10;11;111;
3;36;262;
1;13;180;
7;24;31;
10;7;336;
10;27;154;
4;30;56;
8;14;187;
2;11;190;
9;26;47;
9;22;182;
10;4;145;
5;25;3;
10;32;140;
5;20;198;
4;29;220;
6;36;306;
10;16;239;
7;10;24;
10;26;184;
3;33;175;
8;38;14;
7;16;175;
9;38;119;
4;1;217;
20;4;261;
19;3;277;
26;10;46;
3;10;69;
11;7;262;
7;10;213;
34;7;60;
32;10;150;
1;7;107;
32;3;305;
4;1;247;
37;6;265;
4;7;311;
24;10;313;
8;3;18;
25;2;291;
31;2;32;
22;6;211;
8;4;35;
20;9;128;
38;6;319;
29;4;101;
38;10;129;
10;3;255;
27;5;68;
1;58;313;
2;65;76;
3;22;534;
4;37;486;
5;19;644;
6;9;400;
7;24;670;
8;7;19;
9;56;184;
10;18;435;
11;12;626;
12;14;279;
13;1;58;
14;30;151;
15;18;566;
16;18;34;
17;4;301;
18;6;528;
19;6;593;
20;6;272;
21;1;54;
22;2;27;
23;19;601;
24;5;246;
25;17;371;
26;1;8;
27;27;456;
28;2;74;
29;5;425;
30;13;251;
31;5;66;
32;2;242;
33;3;561;
34;9;390;
35;9;9;
****EOF****
