****9****
125
10;22;890;
10;22;937;
10;22;327;
10;22;486;
10;22;547;
10;22;854;
10;22;837;
10;22;428;
10;22;608;
10;22;403;
10;22;745;
10;22;3;
10;22;645;
10;22;346;
10;22;47;
10;22;138;
10;22;772;
10;22;990;
10;22;877;
10;22;268;
10;22;605;
10;22;371;
10;22;81;
10;22;571;
10;22;313;
10;22;907;
10;22;37;
10;22;767;
10;22;281;
10;22;89;
10;22;284;
10;22;840;
10;22;72;
10;22;54;
10;22;581;
10;22;329;
10;22;250;
10;22;558;
10;22;733;
10;22;952;
10;22;636;
10;22;207;
10;22;974;
10;22;831;
10;22;361;
10;22;466;
10;22;704;
10;22;733;
10;22;889;
10;22;625;
10;22;649;
10;22;331;
10;22;337;
10;22;939;
10;22;568;
10;22;152;
10;22;356;
10;22;740;
10;22;273;
10;22;609;
10;22;152;
10;22;780;
22;10;419;
22;10;417;
22;10;282;
22;10;929;
22;10;431;
22;10;802;
22;10;480;
22;10;780;
22;10;136;
22;10;805;
22;10;446;
22;10;701;
22;10;41;
22;10;759;
22;10;889;
22;10;452;
22;10;516;
22;10;243;
22;10;399;
22;10;984;
22;10;204;
22;10;873;
22;10;793;
22;10;513;
22;10;164;
22;10;996;
22;10;475;
22;10;469;
22;10;815;
22;10;586;
22;10;833;
22;10;780;
22;10;131;
22;10;61;
22;10;853;
22;10;383;
22;10;891;
22;10;377;
22;10;974;
22;10;149;
22;10;977;
22;10;369;
22;10;709;
22;10;692;
22;10;337;
22;10;128;
22;10;382;
22;10;339;
22;10;882;
22;10;662;
22;10;485;
22;10;358;
22;10;816;
22;10;589;
22;10;46;
22;10;362;
22;10;230;
22;10;199;
22;10;519;
22;10;707;
22;10;973;
22;10;585;
22;10;144;
1;49;246;
2;334;796;
3;81;1144;
4;212;28;
5;322;1374;
6;185;535;
7;83;1912;
8;157;304;
9;58;1289;
10;53;1791;
11;33;2004;
12;39;469;
13;13;1859;
14;2;11;
15;21;1250;
16;17;1719;
17;17;1747;
18;14;1876;
19;4;1783;
20;14;722;
21;2;4;
22;36;755;
23;2;746;
24;11;16;
25;1;1137;
26;12;1764;
27;12;1273;
28;5;1895;
29;7;1360;
30;21;508;
31;4;0;
32;3;1696;
33;12;1699;
34;9;1226;
35;2;1271;
36;3;792;
37;1;1787;
38;6;1736;
39;1;1848;
40;4;739;
****EOF****
