****4****
125
10;22;94;
10;22;94;
10;22;225;
10;22;597;
10;22;443;
10;22;592;
10;22;353;
10;22;266;
10;22;139;
10;22;385;
10;22;903;
10;22;685;
10;22;88;
10;22;55;
10;22;619;
10;22;492;
10;22;381;
10;22;246;
10;22;825;
10;22;941;
10;22;967;
10;22;737;
10;22;647;
10;22;612;
10;22;490;
10;22;653;
10;22;759;
10;22;312;
10;22;763;
10;22;566;
10;22;543;
10;22;281;
10;22;553;
10;22;754;
10;22;20;
10;22;539;
10;22;910;
10;22;395;
10;22;727;
10;22;297;
10;22;373;
10;22;302;
10;22;213;
10;22;913;
10;22;892;
10;22;292;
10;22;60;
10;22;555;
10;22;184;
10;22;151;
10;22;711;
10;22;148;
10;22;23;
10;22;924;
10;22;34;
10;22;105;
10;22;815;
10;22;515;
10;22;912;
10;22;988;
10;22;307;
10;22;332;
22;10;413;
22;10;674;
22;10;533;
22;10;284;
22;10;225;
22;10;212;
22;10;341;
22;10;168;
22;10;561;
22;10;513;
22;10;397;
22;10;142;
22;10;814;
22;10;95;
22;10;680;
22;10;303;
22;10;598;
22;10;421;
22;10;279;
22;10;39;
22;10;751;
22;10;935;
22;10;593;
22;10;878;
22;10;245;
22;10;451;
22;10;13;
22;10;130;
22;10;268;
22;10;620;
22;10;912;
22;10;100;
22;10;783;
22;10;404;
22;10;956;
22;10;105;
22;10;415;
22;10;373;
22;10;624;
22;10;450;
22;10;746;
22;10;727;
22;10;602;
22;10;935;
22;10;120;
22;10;486;
22;10;556;
22;10;311;
22;10;713;
22;10;480;
22;10;343;
22;10;46;
22;10;701;
22;10;860;
22;10;474;
22;10;354;
22;10;174;
22;10;95;
22;10;573;
22;10;254;
22;10;762;
22;10;603;
22;10;923;
1;352;476;
2;25;1586;
3;30;859;
4;19;1866;
5;65;1126;
6;254;1245;
7;107;1000;
8;60;349;
9;85;907;
10;64;100;
11;103;1661;
12;42;1500;
13;50;176;
14;53;1888;
15;29;24;
16;18;1953;
17;25;1812;
18;14;69;
19;20;1978;
20;61;412;
21;78;241;
22;12;1769;
23;19;1837;
24;10;320;
25;26;1784;
26;12;828;
27;3;1651;
28;7;1222;
29;20;2;
30;16;1550;
31;14;335;
32;22;1613;
33;15;844;
34;14;1204;
35;19;1999;
36;7;1941;
37;12;1109;
38;3;1234;
39;1;1998;
40;3;1546;
****EOF****
