****2****
50
10;2;67;
7;7;121;
10;19;68;
4;1;148;
1;4;27;
9;36;200;
7;10;122;
7;36;122;
2;38;125;
9;21;3;
7;19;8;
1;15;208;
1;7;296;
3;37;142;
4;14;28;
2;10;76;
9;28;155;
9;14;222;
8;26;200;
9;5;216;
2;19;87;
10;33;309;
6;22;161;
2;33;175;
4;22;331;
20;9;262;
24;7;324;
26;10;155;
9;3;153;
35;1;119;
32;5;35;
40;6;246;
35;5;274;
8;8;202;
15;2;6;
27;2;95;
21;2;336;
25;6;324;
25;9;192;
4;5;29;
23;5;167;
11;4;38;
7;9;328;
1;1;172;
35;8;270;
21;1;12;
29;3;100;
3;1;115;
31;8;339;
35;4;300;
1;104;574;
2;120;429;
3;43;42;
4;73;224;
5;13;119;
6;8;549;
7;16;397;
8;29;303;
9;25;16;
10;27;192;
11;26;367;
12;8;8;
13;18;145;
14;2;569;
15;20;88;
16;11;133;
17;8;179;
18;3;683;
19;22;334;
20;10;108;
21;2;174;
22;1;171;
23;6;358;
24;3;571;
25;3;557;
26;2;177;
27;4;166;
28;2;86;
29;5;416;
30;2;364;
31;5;563;
32;2;2;
33;4;297;
34;5;424;
35;2;220;
36;2;164;
37;2;561;
38;1;679;
39;1;366;
40;2;5;
41;1;219;
42;1;413;
43;2;356;
44;1;189;
45;2;680;
46;1;421;
47;1;395;
48;1;414;
49;1;41;
50;1;396;
51;2;422;
52;1;560;
53;1;118;
54;2;172;
55;1;678;
56;1;144;
57;2;222;
58;1;394;
59;1;302;
60;1;170;
61;1;188;
62;1;682;
63;1;4;
64;1;187;
65;1;7;
66;1;1;
67;1;176;
68;1;332;
69;1;393;
70;1;415;
71;1;0;
72;1;568;
73;1;132;
74;1;163;
75;1;190;
****EOF****
