****2****
100
10;30;38;
10;30;800;
10;30;230;
10;30;5;
10;30;217;
10;30;74;
10;30;225;
10;30;609;
10;30;22;
10;30;94;
10;30;252;
10;30;346;
10;30;529;
10;30;755;
10;30;993;
10;30;429;
10;30;81;
10;30;111;
10;30;297;
10;30;602;
10;30;479;
10;30;247;
10;30;709;
10;30;735;
10;30;314;
10;30;268;
10;30;942;
10;30;18;
10;30;391;
10;30;778;
10;30;571;
10;30;78;
10;30;791;
10;30;721;
10;30;484;
10;30;549;
10;30;792;
10;30;585;
10;30;981;
10;30;111;
10;30;377;
10;30;98;
10;30;69;
10;30;162;
10;30;880;
10;30;242;
10;30;295;
10;30;635;
10;30;591;
10;30;851;
30;10;64;
30;10;92;
30;10;71;
30;10;748;
30;10;987;
30;10;510;
30;10;403;
30;10;950;
30;10;617;
30;10;33;
30;10;120;
30;10;346;
30;10;893;
30;10;593;
30;10;355;
30;10;361;
30;10;607;
30;10;963;
30;10;172;
30;10;276;
30;10;263;
30;10;841;
30;10;857;
30;10;765;
30;10;541;
30;10;994;
30;10;374;
30;10;478;
30;10;966;
30;10;902;
30;10;428;
30;10;161;
30;10;161;
30;10;776;
30;10;671;
30;10;839;
30;10;499;
30;10;253;
30;10;645;
30;10;773;
30;10;696;
30;10;612;
30;10;756;
30;10;91;
30;10;315;
30;10;374;
30;10;186;
30;10;919;
30;10;728;
30;10;824;
1;19;1945;
2;164;1150;
3;235;504;
4;70;1702;
5;38;906;
6;75;994;
7;110;172;
8;8;1516;
9;80;1401;
10;59;1780;
11;32;1364;
12;12;1925;
13;12;160;
14;31;1856;
15;127;286;
16;132;1563;
17;50;1098;
18;114;762;
19;67;36;
20;49;104;
21;40;1316;
22;10;747;
23;4;423;
24;4;1509;
25;8;19;
26;46;457;
27;2;1696;
28;1;428;
29;4;887;
30;14;1545;
31;39;1970;
32;28;1481;
33;4;741;
34;6;1087;
35;14;957;
36;2;1846;
37;3;433;
38;1;1314;
39;12;1900;
40;10;973;
41;1;1540;
42;1;1914;
43;5;1076;
44;4;1534;
45;4;1839;
46;2;1778;
47;4;1081;
48;1;443;
49;8;9;
50;2;1399;
****EOF****
