****1****
50
3;32;57;
9;39;117;
3;4;262;
10;7;20;
5;17;263;
3;11;155;
4;19;196;
10;19;263;
8;15;305;
9;8;253;
7;11;53;
6;38;205;
9;23;319;
10;22;277;
4;39;158;
4;39;155;
9;18;186;
8;13;60;
10;40;257;
3;5;100;
6;39;26;
1;7;160;
3;6;175;
4;5;109;
5;30;125;
12;10;271;
27;10;285;
16;9;178;
37;10;267;
22;1;228;
17;4;92;
39;3;224;
1;10;48;
34;6;208;
7;10;125;
34;1;140;
18;6;114;
25;1;154;
4;7;212;
12;6;212;
11;6;156;
6;2;10;
22;5;196;
1;4;117;
19;1;299;
2;4;258;
38;7;324;
37;3;5;
36;10;310;
26;1;134;
1;135;521;
2;75;189;
3;120;315;
4;35;271;
5;29;36;
6;47;101;
7;58;452;
8;3;441;
9;10;158;
10;7;445;
11;6;26;
12;8;2;
13;12;85;
14;6;74;
15;2;176;
16;2;513;
17;11;14;
18;2;152;
19;1;518;
20;1;1;
21;1;179;
22;2;180;
23;7;66;
24;4;183;
25;4;32;
26;1;444;
27;1;310;
28;1;157;
29;1;515;
30;4;266;
31;1;25;
32;1;73;
33;1;264;
34;4;435;
35;3;170;
36;2;187;
37;1;314;
38;1;512;
39;2;307;
40;1;517;
41;2;311;
42;1;12;
43;3;98;
44;4;148;
45;1;175;
46;1;168;
47;1;83;
48;1;0;
49;1;178;
50;2;10;
51;1;519;
52;1;84;
53;1;82;
54;1;265;
55;1;156;
56;1;270;
57;1;520;
58;2;173;
59;1;65;
60;1;81;
61;1;154;
62;1;439;
63;1;169;
64;1;440;
65;1;155;
****EOF****
