****8****
50
3;4;67;
4;33;324;
10;36;315;
5;30;134;
1;17;256;
6;38;139;
3;40;226;
4;15;104;
8;25;23;
8;31;330;
2;4;17;
3;40;43;
7;20;75;
2;5;273;
3;34;243;
7;2;271;
1;37;35;
2;6;220;
3;16;215;
4;36;116;
7;36;61;
3;27;18;
10;40;262;
1;11;130;
10;14;49;
25;5;253;
6;7;164;
11;8;317;
38;3;52;
39;7;43;
5;4;133;
20;4;7;
27;8;334;
12;5;36;
37;9;98;
2;7;86;
30;6;286;
35;1;45;
2;2;60;
2;8;263;
35;5;140;
31;8;237;
32;3;288;
8;4;51;
34;2;31;
11;6;142;
33;9;124;
34;1;114;
23;3;176;
24;5;54;
1;73;54;
2;27;544;
3;29;362;
4;67;573;
5;130;136;
6;18;32;
7;28;396;
8;34;438;
9;27;504;
10;21;472;
11;39;299;
12;5;494;
13;10;666;
14;20;275;
15;2;392;
16;3;425;
17;12;646;
18;7;343;
19;5;433;
20;6;7;
21;3;51;
22;3;13;
23;1;662;
24;7;351;
25;5;266;
26;13;17;
27;3;358;
28;6;532;
29;1;296;
30;1;350;
31;7;128;
32;4;0;
33;1;500;
34;2;540;
35;2;659;
36;1;338;
37;1;429;
38;4;271;
39;1;135;
40;6;640;
41;2;502;
42;1;501;
43;1;127;
44;2;663;
45;2;394;
46;3;340;
47;2;30;
48;2;542;
49;1;297;
50;1;424;
51;1;361;
52;1;538;
53;1;6;
54;1;572;
55;1;16;
56;2;4;
57;1;539;
58;1;339;
59;1;428;
60;1;665;
61;1;391;
62;1;430;
63;2;431;
64;1;493;
65;1;295;
****EOF****
