****7****
50
7;15;92;
7;17;362;
5;11;207;
3;9;182;
8;15;184;
1;36;158;
7;34;60;
10;38;46;
4;13;139;
8;18;119;
10;22;3;
9;23;343;
5;21;57;
5;9;339;
7;13;244;
2;3;309;
1;31;238;
10;28;365;
4;28;319;
6;24;16;
4;26;271;
3;33;89;
2;1;136;
3;28;38;
1;30;5;
24;4;66;
8;6;169;
25;9;211;
36;3;266;
30;8;194;
39;1;275;
14;7;143;
36;9;341;
19;9;245;
32;5;15;
37;9;206;
34;9;276;
38;6;355;
20;5;65;
14;4;44;
18;5;145;
33;9;90;
3;3;122;
37;10;281;
38;3;367;
24;7;138;
15;3;229;
18;9;171;
1;4;207;
14;6;313;
1;40;420;
2;52;618;
3;9;472;
4;131;486;
5;109;52;
6;59;347;
7;34;195;
8;11;163;
9;4;335;
10;12;680;
11;4;721;
12;43;254;
13;12;729;
14;8;184;
15;11;22;
16;10;6;
17;12;40;
18;13;702;
19;3;246;
20;5;301;
21;10;229;
22;1;299;
23;4;328;
24;2;715;
25;6;320;
****EOF****
