****3****
125
10;22;758;
10;22;235;
10;22;325;
10;22;911;
10;22;698;
10;22;90;
10;22;436;
10;22;457;
10;22;711;
10;22;551;
10;22;538;
10;22;140;
10;22;84;
10;22;307;
10;22;225;
10;22;482;
10;22;4;
10;22;539;
10;22;730;
10;22;507;
10;22;947;
10;22;848;
10;22;856;
10;22;639;
10;22;406;
10;22;124;
10;22;437;
10;22;463;
10;22;333;
10;22;673;
10;22;781;
10;22;163;
10;22;303;
10;22;454;
10;22;616;
10;22;336;
10;22;759;
10;22;442;
10;22;474;
10;22;361;
10;22;339;
10;22;17;
10;22;597;
10;22;381;
10;22;701;
10;22;320;
10;22;609;
10;22;686;
10;22;769;
10;22;183;
10;22;157;
10;22;252;
10;22;188;
10;22;906;
10;22;658;
10;22;247;
10;22;603;
10;22;816;
10;22;20;
10;22;556;
10;22;145;
10;22;210;
22;10;923;
22;10;771;
22;10;484;
22;10;638;
22;10;393;
22;10;489;
22;10;465;
22;10;410;
22;10;982;
22;10;238;
22;10;314;
22;10;21;
22;10;970;
22;10;565;
22;10;180;
22;10;332;
22;10;864;
22;10;10;
22;10;619;
22;10;523;
22;10;312;
22;10;752;
22;10;400;
22;10;29;
22;10;3;
22;10;342;
22;10;363;
22;10;148;
22;10;692;
22;10;346;
22;10;286;
22;10;447;
22;10;255;
22;10;617;
22;10;148;
22;10;80;
22;10;618;
22;10;971;
22;10;155;
22;10;482;
22;10;342;
22;10;732;
22;10;510;
22;10;112;
22;10;184;
22;10;928;
22;10;984;
22;10;163;
22;10;365;
22;10;831;
22;10;958;
22;10;520;
22;10;458;
22;10;705;
22;10;641;
22;10;545;
22;10;86;
22;10;826;
22;10;445;
22;10;10;
22;10;279;
22;10;509;
22;10;589;
1;243;629;
2;302;914;
3;343;186;
4;207;1226;
5;47;1956;
6;123;43;
7;135;1553;
8;166;1780;
9;40;1512;
10;68;1696;
11;30;1481;
12;5;1443;
13;4;1768;
14;19;7;
15;17;1455;
16;53;531;
17;1;0;
18;17;893;
19;1;2003;
20;18;593;
21;8;34;
22;2;1217;
23;11;882;
24;8;170;
25;2;1434;
26;7;179;
27;3;28;
28;2;1765;
29;2;1948;
30;2;1479;
31;2;623;
32;23;2005;
****EOF****
