****9****
125
10;22;885;
10;22;73;
10;22;514;
10;22;223;
10;22;490;
10;22;71;
10;22;457;
10;22;391;
10;22;229;
10;22;394;
10;22;40;
10;22;812;
10;22;304;
10;22;964;
10;22;555;
10;22;468;
10;22;857;
10;22;388;
10;22;756;
10;22;637;
10;22;427;
10;22;623;
10;22;687;
10;22;845;
10;22;799;
10;22;576;
10;22;880;
10;22;343;
10;22;654;
10;22;504;
10;22;306;
10;22;680;
10;22;980;
10;22;574;
10;22;762;
10;22;622;
10;22;697;
10;22;39;
10;22;374;
10;22;715;
10;22;53;
10;22;863;
10;22;580;
10;22;89;
10;22;273;
10;22;766;
10;22;610;
10;22;803;
10;22;700;
10;22;963;
10;22;806;
10;22;233;
10;22;236;
10;22;876;
10;22;160;
10;22;938;
10;22;631;
10;22;363;
10;22;77;
10;22;105;
10;22;472;
10;22;200;
22;10;29;
22;10;642;
22;10;33;
22;10;214;
22;10;175;
22;10;781;
22;10;560;
22;10;259;
22;10;903;
22;10;137;
22;10;433;
22;10;396;
22;10;43;
22;10;220;
22;10;496;
22;10;398;
22;10;399;
22;10;242;
22;10;629;
22;10;58;
22;10;944;
22;10;566;
22;10;513;
22;10;11;
22;10;750;
22;10;375;
22;10;716;
22;10;214;
22;10;973;
22;10;822;
22;10;309;
22;10;512;
22;10;548;
22;10;622;
22;10;864;
22;10;731;
22;10;708;
22;10;991;
22;10;25;
22;10;716;
22;10;240;
22;10;232;
22;10;164;
22;10;447;
22;10;918;
22;10;918;
22;10;321;
22;10;653;
22;10;398;
22;10;531;
22;10;588;
22;10;684;
22;10;7;
22;10;606;
22;10;513;
22;10;789;
22;10;703;
22;10;567;
22;10;652;
22;10;504;
22;10;257;
22;10;892;
22;10;483;
1;24;45;
2;327;211;
3;51;1420;
4;133;645;
5;215;1114;
6;248;1703;
7;20;994;
8;48;1490;
9;5;1677;
10;36;569;
11;53;1031;
12;71;800;
13;5;136;
14;19;76;
15;109;872;
16;75;1339;
17;4;790;
18;9;1623;
19;42;1551;
20;85;1951;
21;6;39;
22;11;1641;
23;27;154;
24;17;1660;
25;1;1106;
26;11;1477;
27;11;1019;
28;24;12;
29;4;1538;
30;1;99;
31;11;0;
32;2;1337;
****EOF****
