****7****
125
10;22;520;
10;22;710;
10;22;754;
10;22;68;
10;22;559;
10;22;100;
10;22;517;
10;22;958;
10;22;806;
10;22;19;
10;22;242;
10;22;900;
10;22;908;
10;22;793;
10;22;870;
10;22;680;
10;22;702;
10;22;596;
10;22;57;
10;22;423;
10;22;517;
10;22;398;
10;22;118;
10;22;567;
10;22;956;
10;22;610;
10;22;475;
10;22;523;
10;22;364;
10;22;783;
10;22;649;
10;22;514;
10;22;724;
10;22;733;
10;22;654;
10;22;807;
10;22;357;
10;22;94;
10;22;70;
10;22;507;
10;22;642;
10;22;652;
10;22;145;
10;22;782;
10;22;757;
10;22;489;
10;22;741;
10;22;689;
10;22;946;
10;22;979;
10;22;484;
10;22;804;
10;22;707;
10;22;915;
10;22;387;
10;22;841;
10;22;35;
10;22;916;
10;22;479;
10;22;102;
10;22;815;
10;22;981;
22;10;475;
22;10;958;
22;10;445;
22;10;20;
22;10;325;
22;10;213;
22;10;849;
22;10;606;
22;10;330;
22;10;544;
22;10;568;
22;10;36;
22;10;57;
22;10;178;
22;10;810;
22;10;714;
22;10;322;
22;10;32;
22;10;443;
22;10;149;
22;10;168;
22;10;811;
22;10;803;
22;10;368;
22;10;166;
22;10;583;
22;10;344;
22;10;642;
22;10;567;
22;10;389;
22;10;958;
22;10;975;
22;10;286;
22;10;665;
22;10;378;
22;10;992;
22;10;1002;
22;10;429;
22;10;427;
22;10;586;
22;10;921;
22;10;681;
22;10;905;
22;10;42;
22;10;883;
22;10;545;
22;10;509;
22;10;278;
22;10;334;
22;10;55;
22;10;654;
22;10;925;
22;10;188;
22;10;716;
22;10;142;
22;10;267;
22;10;102;
22;10;377;
22;10;627;
22;10;373;
22;10;814;
22;10;314;
22;10;170;
1;329;808;
2;176;1401;
3;140;1601;
4;132;161;
5;42;1856;
6;71;350;
7;36;723;
8;46;1802;
9;75;1275;
10;221;459;
11;79;64;
12;78;1177;
13;26;30;
14;19;778;
15;1;684;
16;28;1966;
17;4;293;
18;21;1913;
19;1;157;
20;26;1758;
21;9;1586;
22;5;151;
23;19;324;
24;6;1138;
25;6;1255;
26;19;1361;
27;18;0;
28;3;20;
29;7;308;
30;21;422;
31;7;1945;
32;1;1272;
****EOF****
