****1****
125
10;22;938;
10;22;367;
10;22;373;
10;22;534;
10;22;915;
10;22;249;
10;22;326;
10;22;709;
10;22;185;
10;22;149;
10;22;198;
10;22;92;
10;22;709;
10;22;70;
10;22;423;
10;22;175;
10;22;119;
10;22;158;
10;22;326;
10;22;627;
10;22;59;
10;22;869;
10;22;747;
10;22;600;
10;22;697;
10;22;448;
10;22;372;
10;22;809;
10;22;270;
10;22;54;
10;22;415;
10;22;887;
10;22;408;
10;22;578;
10;22;579;
10;22;910;
10;22;299;
10;22;834;
10;22;581;
10;22;260;
10;22;207;
10;22;135;
10;22;154;
10;22;347;
10;22;56;
10;22;964;
10;22;835;
10;22;37;
10;22;863;
10;22;707;
10;22;76;
10;22;3;
10;22;802;
10;22;909;
10;22;374;
10;22;486;
10;22;694;
10;22;590;
10;22;273;
10;22;312;
10;22;273;
10;22;114;
22;10;567;
22;10;88;
22;10;117;
22;10;239;
22;10;259;
22;10;27;
22;10;914;
22;10;999;
22;10;282;
22;10;922;
22;10;895;
22;10;169;
22;10;491;
22;10;511;
22;10;174;
22;10;685;
22;10;970;
22;10;730;
22;10;806;
22;10;228;
22;10;487;
22;10;337;
22;10;909;
22;10;210;
22;10;144;
22;10;815;
22;10;426;
22;10;985;
22;10;700;
22;10;714;
22;10;496;
22;10;756;
22;10;969;
22;10;957;
22;10;627;
22;10;173;
22;10;121;
22;10;956;
22;10;71;
22;10;637;
22;10;238;
22;10;433;
22;10;515;
22;10;942;
22;10;331;
22;10;50;
22;10;509;
22;10;82;
22;10;470;
22;10;815;
22;10;773;
22;10;98;
22;10;605;
22;10;315;
22;10;786;
22;10;61;
22;10;706;
22;10;135;
22;10;89;
22;10;867;
22;10;450;
22;10;786;
22;10;134;
1;65;1777;
2;123;13;
3;19;215;
4;238;607;
5;51;534;
6;162;1488;
7;80;349;
8;179;1293;
9;150;997;
10;126;1851;
11;5;937;
12;12;271;
13;2;900;
14;46;1680;
15;2;1242;
16;19;1249;
17;80;1158;
18;7;332;
19;23;1987;
20;2;200;
21;63;437;
22;13;172;
23;32;955;
24;7;1757;
25;2;915;
26;1;1477;
27;2;895;
28;2;257;
29;16;587;
30;9;921;
31;20;1270;
32;4;1654;
****EOF****
