****1****
125
10;22;365;
10;22;771;
10;22;507;
10;22;513;
10;22;908;
10;22;640;
10;22;937;
10;22;486;
10;22;793;
10;22;256;
10;22;269;
10;22;666;
10;22;855;
10;22;805;
10;22;171;
10;22;393;
10;22;471;
10;22;253;
10;22;779;
10;22;500;
10;22;748;
10;22;552;
10;22;464;
10;22;129;
10;22;741;
10;22;668;
10;22;217;
10;22;388;
10;22;319;
10;22;813;
10;22;970;
10;22;383;
10;22;755;
10;22;378;
10;22;617;
10;22;284;
10;22;308;
10;22;260;
10;22;373;
10;22;999;
10;22;626;
10;22;455;
10;22;167;
10;22;719;
10;22;806;
10;22;569;
10;22;433;
10;22;328;
10;22;331;
10;22;136;
10;22;649;
10;22;532;
10;22;378;
10;22;92;
10;22;290;
10;22;707;
10;22;364;
10;22;546;
10;22;271;
10;22;380;
10;22;915;
10;22;630;
22;10;157;
22;10;293;
22;10;780;
22;10;164;
22;10;583;
22;10;632;
22;10;224;
22;10;609;
22;10;131;
22;10;709;
22;10;371;
22;10;716;
22;10;145;
22;10;701;
22;10;419;
22;10;670;
22;10;391;
22;10;721;
22;10;543;
22;10;811;
22;10;966;
22;10;454;
22;10;665;
22;10;363;
22;10;501;
22;10;36;
22;10;645;
22;10;330;
22;10;970;
22;10;368;
22;10;378;
22;10;231;
22;10;116;
22;10;175;
22;10;689;
22;10;900;
22;10;272;
22;10;105;
22;10;165;
22;10;992;
22;10;449;
22;10;68;
22;10;508;
22;10;769;
22;10;528;
22;10;172;
22;10;187;
22;10;134;
22;10;472;
22;10;776;
22;10;653;
22;10;465;
22;10;650;
22;10;667;
22;10;250;
22;10;941;
22;10;555;
22;10;256;
22;10;367;
22;10;170;
22;10;9;
22;10;423;
22;10;345;
1;338;498;
2;20;994;
3;185;1668;
4;36;63;
5;271;1379;
6;123;196;
7;111;880;
8;51;1125;
9;83;1229;
10;7;1351;
11;125;1866;
12;2;168;
13;95;336;
14;84;1020;
15;10;1114;
16;1;469;
17;10;27;
18;14;1652;
19;13;865;
20;20;838;
21;25;1993;
22;15;1200;
23;23;438;
24;14;153;
25;8;127;
26;17;110;
27;1;108;
28;9;1325;
29;12;322;
30;1;1178;
31;9;472;
32;7;175;
33;3;17;
34;4;143;
35;1;496;
****EOF****
