****8****
50
9;2;143;
9;11;186;
8;36;214;
5;29;96;
9;10;261;
2;26;108;
5;5;100;
10;4;141;
6;21;117;
2;22;268;
5;9;172;
8;38;143;
9;6;43;
3;10;51;
9;19;12;
10;9;237;
4;10;119;
7;36;269;
2;40;182;
5;4;229;
1;17;29;
6;14;177;
4;22;230;
1;12;30;
3;40;194;
3;6;133;
29;3;108;
6;4;34;
35;5;111;
2;6;263;
19;4;3;
16;2;237;
4;2;87;
2;5;100;
18;4;134;
19;4;89;
1;1;230;
37;4;248;
1;7;194;
34;10;253;
18;10;254;
15;4;52;
10;8;185;
15;2;263;
37;4;184;
12;1;11;
36;9;174;
3;5;180;
1;3;50;
24;7;210;
1;68;273;
2;127;141;
3;124;378;
4;8;363;
5;48;18;
6;24;504;
7;4;133;
8;15;110;
9;38;69;
10;4;350;
11;22;532;
12;1;108;
13;1;130;
14;3;371;
15;7;5;
****EOF****
